Top Event 61 probability: 0.085
The amount of minimal cut sets: 1200
Minimal Cut Set                Minimal Cut Set Probability    Minimal Cut Set Importance    
[38, 9, 17, 3]                 8.664E-7                       1.02499E-5                    
[9, 36, 16, 3]                 8.64E-7                        1.02215E-5                    
[8, 36, 13, 4]                 8.525E-7                       1.00854E-5                    
[8, 36, 33, 4]                 8.525E-7                       1.00854E-5                    
[38, 23, 39, 9]                8.512E-7                       1.00701E-5                    
[38, 8, 18, 3]                 8.482E-7                       1.00341E-5                    
[35, 8, 37, 1]                 8.482E-7                       1.00341E-5                    
[26, 9, 36, 1]                 8.48E-7                        1.00322E-5                    
[9, 37, 33, 1]                 8.448E-7                       9.9944E-6                     
[9, 37, 13, 1]                 8.448E-7                       9.9944E-6                     
[9, 36, 11, 4]                 8.4E-7                         9.9376E-6                     
[39, 9, 36, 20]                8.4E-7                         9.9376E-6                     
[8, 36, 14, 3]                 8.37E-7                        9.9021E-6                     
[9, 37, 34, 7]                 8.306E-7                       9.8263E-6                     
[38, 26, 9, 7]                 8.298E-7                       9.8165E-6                     
[38, 9, 16, 3]                 8.208E-7                       9.7104E-6                     
[25, 9, 36, 3]                 8.16E-7                        9.6536E-6                     
[9, 36, 12, 3]                 8.16E-7                        9.6536E-6                     
[8, 36, 34, 4]                 8.138E-7                       9.627E-6                      
[38, 8, 13, 4]                 8.099E-7                       9.5812E-6                     
[38, 8, 33, 4]                 8.099E-7                       9.5812E-6                     
[9, 37, 34, 1]                 8.064E-7                       9.5401E-6                     
[24, 9, 37, 2]                 8.064E-7                       9.5401E-6                     
[38, 26, 9, 1]                 8.056E-7                       9.5306E-6                     
[38, 39, 9, 20]                7.98E-7                        9.4407E-6                     
[38, 9, 11, 4]                 7.98E-7                        9.4407E-6                     
[38, 8, 14, 3]                 7.951E-7                       9.407E-6                      
[26, 8, 37, 5]                 7.886E-7                       9.33E-6                       
[38, 9, 12, 3]                 7.752E-7                       9.171E-6                      
[38, 25, 9, 3]                 7.752E-7                       9.171E-6                      
[38, 8, 34, 4]                 7.731E-7                       9.1457E-6                     
[9, 36, 17, 4]                 7.6E-7                         8.9911E-6                     
[9, 37, 18, 7]                 7.594E-7                       8.984E-6                      
[27, 8, 37, 2]                 7.589E-7                       8.9779E-6                     
[23, 8, 36, 3]                 7.44E-7                        8.8018E-6                     
[8, 36, 18, 4]                 7.44E-7                        8.8018E-6                     
[28, 9, 37, 2]                 7.373E-7                       8.7223E-6                     
[9, 37, 18, 1]                 7.373E-7                       8.7223E-6                     
[38, 9, 17, 4]                 7.22E-7                        8.5416E-6                     
[9, 36, 16, 4]                 7.2E-7                         8.5179E-6                     
[9, 37, 14, 7]                 7.119E-7                       8.4225E-6                     
[38, 8, 18, 4]                 7.068E-7                       8.3618E-6                     
[38, 23, 8, 3]                 7.068E-7                       8.3618E-6                     
[8, 36, 14, 4]                 6.975E-7                       8.2517E-6                     
[8, 36, 20, 3]                 6.975E-7                       8.2517E-6                     
[21, 8, 37, 2]                 6.919E-7                       8.1857E-6                     
[9, 37, 14, 1]                 6.912E-7                       8.1772E-6                     
[38, 9, 16, 4]                 6.84E-7                        8.092E-6                      
[9, 36, 12, 4]                 6.8E-7                         8.0447E-6                     
[25, 9, 36, 4]                 6.8E-7                         8.0447E-6                     
[9, 36, 15, 3]                 6.72E-7                        7.9501E-6                     
[22, 9, 36, 3]                 6.72E-7                        7.9501E-6                     
[8, 36, 11, 7]                 6.705E-7                       7.9327E-6                     
[38, 8, 14, 4]                 6.626E-7                       7.8391E-6                     
[38, 8, 20, 3]                 6.626E-7                       7.8391E-6                     
[9, 36, 19, 3]                 6.528E-7                       7.7229E-6                     
[8, 36, 11, 1]                 6.51E-7                        7.7016E-6                     
[38, 9, 12, 4]                 6.46E-7                        7.6425E-6                     
[38, 25, 9, 4]                 6.46E-7                        7.6425E-6                     
[9, 36, 10, 7]                 6.427E-7                       7.6037E-6                     
[38, 9, 15, 3]                 6.384E-7                       7.5526E-6                     
[35, 39, 9, 36]                6.384E-7                       7.5526E-6                     
[38, 22, 9, 3]                 6.384E-7                       7.5526E-6                     
[8, 37, 10, 6]                 6.384E-7                       7.552E-6                      
[38, 8, 11, 7]                 6.37E-7                        7.536E-6                      
[23, 9, 37, 7]                 6.328E-7                       7.4867E-6                     
[9, 36, 10, 1]                 6.24E-7                        7.3822E-6                     
[38, 9, 19, 3]                 6.202E-7                       7.3368E-6                     
[23, 8, 36, 4]                 6.2E-7                         7.3349E-6                     
[38, 8, 11, 1]                 6.184E-7                       7.3165E-6                     
[23, 9, 37, 1]                 6.144E-7                       7.2686E-6                     
[38, 9, 10, 7]                 6.106E-7                       7.2235E-6                     
[26, 9, 37, 2]                 6.106E-7                       7.2232E-6                     
[8, 36, 17, 7]                 6.067E-7                       7.1772E-6                     
[38, 35, 39, 9]                6.065E-7                       7.1749E-6                     
[9, 37, 20, 7]                 5.933E-7                       7.0188E-6                     
[38, 9, 10, 1]                 5.928E-7                       7.0131E-6                     
[24, 9, 37, 6]                 5.914E-7                       6.996E-6                      
[8, 36, 17, 1]                 5.89E-7                        6.9681E-6                     
[38, 23, 8, 4]                 5.89E-7                        6.9681E-6                     
[8, 36, 20, 4]                 5.813E-7                       6.8764E-6                     
[8, 37, 10, 5]                 5.803E-7                       6.8654E-6                     
[38, 8, 17, 7]                 5.763E-7                       6.8183E-6                     
[9, 37, 20, 1]                 5.76E-7                        6.8143E-6                     
[8, 36, 16, 7]                 5.747E-7                       6.7994E-6                     
[27, 9, 36, 7]                 5.603E-7                       6.6288E-6                     
[9, 36, 15, 4]                 5.6E-7                         6.625E-6                      
[22, 9, 36, 4]                 5.6E-7                         6.625E-6                      
[38, 8, 17, 1]                 5.596E-7                       6.6197E-6                     
[8, 36, 16, 1]                 5.58E-7                        6.6014E-6                     
[27, 8, 37, 6]                 5.565E-7                       6.5838E-6                     
[38, 8, 20, 4]                 5.522E-7                       6.5326E-6                     
[38, 8, 16, 7]                 5.46E-7                        6.4595E-6                     
[27, 9, 36, 1]                 5.44E-7                        6.4358E-6                     
[9, 36, 19, 4]                 5.44E-7                        6.4358E-6                     
[25, 8, 36, 7]                 5.428E-7                       6.4217E-6                     
[8, 36, 12, 7]                 5.428E-7                       6.4217E-6                     
[28, 9, 37, 6]                 5.407E-7                       6.3964E-6                     
[24, 9, 37, 5]                 5.376E-7                       6.36E-6                       
[38, 27, 9, 7]                 5.323E-7                       6.2974E-6                     
[38, 9, 15, 4]                 5.32E-7                        6.2938E-6                     
[38, 22, 9, 4]                 5.32E-7                        6.2938E-6                     
[38, 8, 16, 1]                 5.301E-7                       6.2713E-6                     
[35, 8, 36, 3]                 5.301E-7                       6.2713E-6                     
[9, 36, 13, 3]                 5.28E-7                        6.2465E-6                     
[9, 36, 33, 3]                 5.28E-7                        6.2465E-6                     
[8, 36, 12, 1]                 5.27E-7                        6.2346E-6                     
[25, 8, 36, 1]                 5.27E-7                        6.2346E-6                     
[38, 9, 19, 4]                 5.168E-7                       6.114E-6                      
[38, 27, 9, 1]                 5.168E-7                       6.114E-6                      
[38, 8, 12, 7]                 5.157E-7                       6.1006E-6                     
[38, 25, 8, 7]                 5.157E-7                       6.1006E-6                     
[21, 9, 36, 7]                 5.109E-7                       6.0439E-6                     
[21, 8, 37, 6]                 5.074E-7                       6.0029E-6                     
[27, 8, 37, 5]                 5.059E-7                       5.9853E-6                     
[9, 36, 34, 3]                 5.04E-7                        5.9625E-6                     
[38, 35, 8, 3]                 5.036E-7                       5.9577E-6                     
[38, 9, 33, 3]                 5.016E-7                       5.9341E-6                     
[38, 9, 13, 3]                 5.016E-7                       5.9341E-6                     
[38, 25, 8, 1]                 5.006E-7                       5.9229E-6                     
[38, 8, 12, 1]                 5.006E-7                       5.9229E-6                     
[21, 9, 36, 1]                 4.96E-7                        5.8679E-6                     
[28, 9, 37, 5]                 4.915E-7                       5.8149E-6                     
[38, 21, 9, 7]                 4.853E-7                       5.7417E-6                     
[38, 9, 34, 3]                 4.788E-7                       5.6644E-6                     
[38, 21, 9, 1]                 4.712E-7                       5.5745E-6                     
[8, 37, 11, 2]                 4.687E-7                       5.5452E-6                     
[21, 8, 37, 5]                 4.613E-7                       5.4571E-6                     
[9, 36, 18, 3]                 4.608E-7                       5.4515E-6                     
[35, 9, 37, 7]                 4.509E-7                       5.3343E-6                     
[9, 37, 10, 2]                 4.493E-7                       5.3152E-6                     
[26, 9, 37, 6]                 4.477E-7                       5.297E-6                      
[8, 36, 15, 7]                 4.47E-7                        5.2884E-6                     
[22, 8, 36, 7]                 4.47E-7                        5.2884E-6                     
[35, 8, 36, 4]                 4.418E-7                       5.2261E-6                     
[9, 36, 13, 4]                 4.4E-7                         5.2054E-6                     
[9, 36, 33, 4]                 4.4E-7                         5.2054E-6                     
[38, 9, 18, 3]                 4.378E-7                       5.1789E-6                     
[35, 9, 37, 1]                 4.378E-7                       5.1789E-6                     
[8, 36, 19, 7]                 4.342E-7                       5.1373E-6                     
[8, 36, 15, 1]                 4.34E-7                        5.1344E-6                     
[22, 8, 36, 1]                 4.34E-7                        5.1344E-6                     
[9, 36, 14, 3]                 4.32E-7                        5.1107E-6                     
[38, 8, 15, 7]                 4.247E-7                       5.024E-6                      
[38, 22, 8, 7]                 4.247E-7                       5.024E-6                      
[8, 37, 17, 2]                 4.241E-7                       5.0171E-6                     
[8, 36, 19, 1]                 4.216E-7                       4.9877E-6                     
[9, 36, 34, 4]                 4.2E-7                         4.9688E-6                     
[38, 35, 8, 4]                 4.197E-7                       4.9648E-6                     
[38, 9, 13, 4]                 4.18E-7                        4.9451E-6                     
[38, 9, 33, 4]                 4.18E-7                        4.9451E-6                     
[38, 8, 19, 7]                 4.125E-7                       4.8805E-6                     
[38, 8, 15, 1]                 4.123E-7                       4.8777E-6                     
[38, 22, 8, 1]                 4.123E-7                       4.8777E-6                     
[38, 9, 14, 3]                 4.104E-7                       4.8552E-6                     
[26, 9, 37, 5]                 4.07E-7                        4.8155E-6                     
[8, 37, 16, 2]                 4.018E-7                       4.753E-6                      
[38, 8, 19, 1]                 4.005E-7                       4.7383E-6                     
[38, 9, 34, 4]                 3.99E-7                        4.7203E-6                     
[27, 9, 37, 2]                 3.917E-7                       4.6337E-6                     
[9, 36, 18, 4]                 3.84E-7                        4.5429E-6                     
[23, 9, 36, 3]                 3.84E-7                        4.5429E-6                     
[8, 37, 12, 2]                 3.794E-7                       4.4889E-6                     
[25, 8, 37, 2]                 3.794E-7                       4.4889E-6                     
[38, 9, 18, 4]                 3.648E-7                       4.3157E-6                     
[38, 23, 9, 3]                 3.648E-7                       4.3157E-6                     
[9, 36, 20, 3]                 3.6E-7                         4.259E-6                      
[9, 36, 14, 4]                 3.6E-7                         4.259E-6                      
[21, 9, 37, 2]                 3.571E-7                       4.2249E-6                     
[8, 36, 33, 7]                 3.512E-7                       4.1552E-6                     
[8, 36, 13, 7]                 3.512E-7                       4.1552E-6                     
[9, 36, 11, 7]                 3.461E-7                       4.0943E-6                     
[8, 37, 11, 6]                 3.437E-7                       4.0665E-6                     
[38, 9, 14, 4]                 3.42E-7                        4.046E-6                      
[38, 9, 20, 3]                 3.42E-7                        4.046E-6                      
[8, 36, 33, 1]                 3.41E-7                        4.0342E-6                     
[8, 36, 13, 1]                 3.41E-7                        4.0342E-6                     
[9, 36, 11, 1]                 3.36E-7                        3.975E-6                      
[8, 36, 34, 7]                 3.353E-7                       3.9663E-6                     
[38, 8, 33, 7]                 3.337E-7                       3.9474E-6                     
[38, 8, 13, 7]                 3.337E-7                       3.9474E-6                     
[9, 37, 10, 6]                 3.295E-7                       3.8978E-6                     
[38, 9, 11, 7]                 3.288E-7                       3.8896E-6                     
[8, 36, 34, 1]                 3.255E-7                       3.8508E-6                     
[24, 8, 36, 2]                 3.255E-7                       3.8508E-6                     
[38, 8, 33, 1]                 3.239E-7                       3.8325E-6                     
[38, 8, 13, 1]                 3.239E-7                       3.8325E-6                     
[23, 9, 36, 4]                 3.2E-7                         3.7857E-6                     
[38, 9, 11, 1]                 3.192E-7                       3.7763E-6                     
[38, 8, 34, 7]                 3.185E-7                       3.768E-6                      
[9, 36, 17, 7]                 3.131E-7                       3.7043E-6                     
[8, 37, 15, 2]                 3.125E-7                       3.6968E-6                     
[8, 37, 11, 5]                 3.125E-7                       3.6968E-6                     
[22, 8, 37, 2]                 3.125E-7                       3.6968E-6                     
[8, 37, 17, 6]                 3.11E-7                        3.6792E-6                     
[38, 8, 34, 1]                 3.092E-7                       3.6583E-6                     
[38, 24, 8, 2]                 3.092E-7                       3.6583E-6                     
[8, 36, 18, 7]                 3.065E-7                       3.6264E-6                     
[38, 23, 9, 4]                 3.04E-7                        3.5965E-6                     
[9, 36, 17, 1]                 3.04E-7                        3.5965E-6                     
[8, 37, 19, 2]                 3.036E-7                       3.5912E-6                     
[9, 36, 20, 4]                 3.0E-7                         3.5491E-6                     
[9, 37, 10, 5]                 2.995E-7                       3.5435E-6                     
[8, 36, 18, 1]                 2.976E-7                       3.5207E-6                     
[28, 8, 36, 2]                 2.976E-7                       3.5207E-6                     
[38, 9, 17, 7]                 2.975E-7                       3.5191E-6                     
[9, 36, 16, 7]                 2.966E-7                       3.5094E-6                     
[8, 37, 16, 6]                 2.946E-7                       3.4855E-6                     
[38, 8, 18, 7]                 2.912E-7                       3.445E-6                      
[38, 9, 17, 1]                 2.888E-7                       3.4166E-6                     
[9, 36, 16, 1]                 2.88E-7                        3.4072E-6                     
[8, 36, 14, 7]                 2.874E-7                       3.3997E-6                     
[27, 9, 37, 6]                 2.872E-7                       3.3981E-6                     
[38, 9, 20, 4]                 2.85E-7                        3.3717E-6                     
[38, 28, 8, 2]                 2.827E-7                       3.3447E-6                     
[38, 8, 18, 1]                 2.827E-7                       3.3447E-6                     
[8, 37, 17, 5]                 2.827E-7                       3.3447E-6                     
[38, 9, 16, 7]                 2.818E-7                       3.3339E-6                     
[9, 36, 12, 7]                 2.802E-7                       3.3144E-6                     
[25, 9, 36, 7]                 2.802E-7                       3.3144E-6                     
[8, 36, 14, 1]                 2.79E-7                        3.3007E-6                     
[8, 37, 12, 6]                 2.783E-7                       3.2919E-6                     
[25, 8, 37, 6]                 2.783E-7                       3.2919E-6                     
[35, 9, 36, 3]                 2.736E-7                       3.2368E-6                     
[38, 9, 16, 1]                 2.736E-7                       3.2368E-6                     
[38, 8, 14, 7]                 2.73E-7                        3.2297E-6                     
[25, 9, 36, 1]                 2.72E-7                        3.2179E-6                     
[9, 36, 12, 1]                 2.72E-7                        3.2179E-6                     
[8, 37, 16, 5]                 2.678E-7                       3.1687E-6                     
[38, 25, 9, 7]                 2.662E-7                       3.1487E-6                     
[38, 9, 12, 7]                 2.662E-7                       3.1487E-6                     
[38, 8, 14, 1]                 2.65E-7                        3.1357E-6                     
[21, 9, 37, 6]                 2.619E-7                       3.0982E-6                     
[27, 9, 37, 5]                 2.611E-7                       3.0892E-6                     
[38, 35, 9, 3]                 2.599E-7                       3.075E-6                      
[38, 9, 12, 1]                 2.584E-7                       3.057E-6                      
[38, 25, 9, 1]                 2.584E-7                       3.057E-6                      
[23, 8, 36, 7]                 2.554E-7                       3.022E-6                      
[25, 8, 37, 5]                 2.53E-7                        2.9926E-6                     
[8, 37, 12, 5]                 2.53E-7                        2.9926E-6                     
[23, 8, 36, 1]                 2.48E-7                        2.9339E-6                     
[26, 8, 36, 2]                 2.465E-7                       2.9156E-6                     
[8, 37, 33, 2]                 2.455E-7                       2.9046E-6                     
[8, 37, 13, 2]                 2.455E-7                       2.9046E-6                     
[38, 23, 8, 7]                 2.427E-7                       2.8709E-6                     
[9, 37, 11, 2]                 2.419E-7                       2.862E-6                      
[8, 36, 20, 7]                 2.395E-7                       2.8331E-6                     
[24, 8, 36, 6]                 2.387E-7                       2.8239E-6                     
[21, 9, 37, 5]                 2.381E-7                       2.8166E-6                     
[38, 23, 8, 1]                 2.356E-7                       2.7873E-6                     
[8, 37, 34, 2]                 2.344E-7                       2.7726E-6                     
[38, 26, 8, 2]                 2.341E-7                       2.7698E-6                     
[8, 36, 20, 1]                 2.325E-7                       2.7506E-6                     
[9, 36, 15, 7]                 2.307E-7                       2.7295E-6                     
[22, 9, 36, 7]                 2.307E-7                       2.7295E-6                     
[22, 8, 37, 6]                 2.292E-7                       2.711E-6                      
[8, 37, 15, 6]                 2.292E-7                       2.711E-6                      
[35, 9, 36, 4]                 2.28E-7                        2.6973E-6                     
[38, 8, 20, 7]                 2.275E-7                       2.6914E-6                     
[38, 24, 8, 6]                 2.268E-7                       2.6827E-6                     
[9, 36, 19, 7]                 2.241E-7                       2.6515E-6                     
[22, 9, 36, 1]                 2.24E-7                        2.65E-6                       
[9, 36, 15, 1]                 2.24E-7                        2.65E-6                       
[8, 37, 19, 6]                 2.226E-7                       2.6335E-6                     
[38, 8, 20, 1]                 2.209E-7                       2.613E-6                      
[38, 9, 15, 7]                 2.192E-7                       2.593E-6                      
[38, 22, 9, 7]                 2.192E-7                       2.593E-6                      
[9, 37, 17, 2]                 2.189E-7                       2.5894E-6                     
[28, 8, 36, 6]                 2.182E-7                       2.5819E-6                     
[9, 36, 19, 1]                 2.176E-7                       2.5743E-6                     
[24, 8, 36, 5]                 2.17E-7                        2.5672E-6                     
[38, 35, 9, 4]                 2.166E-7                       2.5625E-6                     
[8, 37, 18, 2]                 2.143E-7                       2.5349E-6                     
[38, 9, 19, 7]                 2.129E-7                       2.519E-6                      
[38, 22, 9, 1]                 2.128E-7                       2.5175E-6                     
[38, 9, 15, 1]                 2.128E-7                       2.5175E-6                     
[22, 8, 37, 5]                 2.083E-7                       2.4645E-6                     
[8, 37, 15, 5]                 2.083E-7                       2.4645E-6                     
[9, 37, 16, 2]                 2.074E-7                       2.4532E-6                     
[38, 28, 8, 6]                 2.073E-7                       2.4528E-6                     
[38, 9, 19, 1]                 2.067E-7                       2.4456E-6                     
[38, 24, 8, 5]                 2.062E-7                       2.4388E-6                     
[8, 37, 19, 5]                 2.024E-7                       2.3941E-6                     
[8, 37, 14, 2]                 2.009E-7                       2.3765E-6                     
[18, 39, 8, 37, 31]            2.0E-7                         2.3659E-6                     
[28, 8, 36, 5]                 1.984E-7                       2.3472E-6                     
[9, 37, 12, 2]                 1.958E-7                       2.3169E-6                     
[25, 9, 37, 2]                 1.958E-7                       2.3169E-6                     
[38, 28, 8, 5]                 1.885E-7                       2.2298E-6                     
[35, 8, 36, 7]                 1.82E-7                        2.1532E-6                     
[8, 36, 10, 2]                 1.813E-7                       2.1454E-6                     
[9, 36, 13, 7]                 1.813E-7                       2.1446E-6                     
[9, 36, 33, 7]                 1.813E-7                       2.1446E-6                     
[26, 8, 36, 6]                 1.807E-7                       2.1381E-6                     
[8, 37, 33, 6]                 1.8E-7                         2.13E-6                       
[8, 37, 13, 6]                 1.8E-7                         2.13E-6                       
[23, 8, 37, 2]                 1.786E-7                       2.1124E-6                     
[9, 37, 11, 6]                 1.774E-7                       2.0988E-6                     
[35, 8, 36, 1]                 1.767E-7                       2.0904E-6                     
[9, 36, 13, 1]                 1.76E-7                        2.0822E-6                     
[9, 36, 33, 1]                 1.76E-7                        2.0822E-6                     
[9, 36, 34, 7]                 1.73E-7                        2.0471E-6                     
[38, 35, 8, 7]                 1.729E-7                       2.0455E-6                     
[38, 8, 10, 2]                 1.723E-7                       2.0382E-6                     
[38, 9, 33, 7]                 1.722E-7                       2.0374E-6                     
[38, 9, 13, 7]                 1.722E-7                       2.0374E-6                     
[8, 37, 34, 6]                 1.719E-7                       2.0332E-6                     
[38, 26, 8, 6]                 1.717E-7                       2.0312E-6                     
[9, 36, 34, 1]                 1.68E-7                        1.9875E-6                     
[24, 9, 36, 2]                 1.68E-7                        1.9875E-6                     
[38, 35, 8, 1]                 1.679E-7                       1.9859E-6                     
[8, 37, 20, 2]                 1.674E-7                       1.9804E-6                     
[38, 9, 13, 1]                 1.672E-7                       1.978E-6                      
[38, 9, 33, 1]                 1.672E-7                       1.978E-6                      
[38, 9, 34, 7]                 1.644E-7                       1.9448E-6                     
[26, 8, 36, 5]                 1.643E-7                       1.9437E-6                     
[8, 37, 13, 5]                 1.637E-7                       1.9364E-6                     
[8, 37, 33, 5]                 1.637E-7                       1.9364E-6                     
[9, 37, 15, 2]                 1.613E-7                       1.908E-6                      
[22, 9, 37, 2]                 1.613E-7                       1.908E-6                      
[9, 37, 11, 5]                 1.613E-7                       1.908E-6                      
[9, 37, 17, 6]                 1.605E-7                       1.8989E-6                     
[18, 39, 8, 37, 29]            1.6E-7                         1.8927E-6                     
[38, 24, 9, 2]                 1.596E-7                       1.8881E-6                     
[38, 9, 34, 1]                 1.596E-7                       1.8881E-6                     
[9, 36, 18, 7]                 1.582E-7                       1.8717E-6                     
[27, 8, 36, 2]                 1.581E-7                       1.8704E-6                     
[8, 37, 18, 6]                 1.571E-7                       1.8589E-6                     
[9, 37, 19, 2]                 1.567E-7                       1.8535E-6                     
[8, 37, 34, 5]                 1.562E-7                       1.8484E-6                     
[38, 26, 8, 5]                 1.561E-7                       1.8466E-6                     
[9, 36, 18, 1]                 1.536E-7                       1.8172E-6                     
[28, 9, 36, 2]                 1.536E-7                       1.8172E-6                     
[9, 37, 16, 6]                 1.521E-7                       1.799E-6                      
[38, 9, 18, 7]                 1.503E-7                       1.7781E-6                     
[38, 27, 8, 2]                 1.502E-7                       1.7769E-6                     
[9, 36, 14, 7]                 1.483E-7                       1.7547E-6                     
[8, 37, 14, 6]                 1.473E-7                       1.7428E-6                     
[9, 37, 17, 5]                 1.459E-7                       1.7263E-6                     
[38, 9, 18, 1]                 1.459E-7                       1.7263E-6                     
[38, 28, 9, 2]                 1.459E-7                       1.7263E-6                     
[21, 8, 36, 2]                 1.442E-7                       1.7054E-6                     
[9, 36, 14, 1]                 1.44E-7                        1.7036E-6                     
[9, 37, 12, 6]                 1.436E-7                       1.699E-6                      
[25, 9, 37, 6]                 1.436E-7                       1.699E-6                      
[8, 37, 18, 5]                 1.428E-7                       1.69E-6                       
[38, 9, 14, 7]                 1.409E-7                       1.667E-6                      
[9, 37, 16, 5]                 1.382E-7                       1.6354E-6                     
[38, 21, 8, 2]                 1.369E-7                       1.6201E-6                     
[38, 9, 14, 1]                 1.368E-7                       1.6184E-6                     
[8, 37, 14, 5]                 1.339E-7                       1.5843E-6                     
[8, 36, 10, 6]                 1.33E-7                        1.5733E-6                     
[23, 9, 36, 7]                 1.318E-7                       1.5597E-6                     
[23, 8, 37, 6]                 1.309E-7                       1.5491E-6                     
[9, 37, 12, 5]                 1.306E-7                       1.5446E-6                     
[25, 9, 37, 5]                 1.306E-7                       1.5446E-6                     
[23, 9, 36, 1]                 1.28E-7                        1.5143E-6                     
[35, 8, 37, 2]                 1.272E-7                       1.5051E-6                     
[26, 9, 36, 2]                 1.272E-7                       1.5048E-6                     
[9, 37, 33, 2]                 1.267E-7                       1.4992E-6                     
[9, 37, 13, 2]                 1.267E-7                       1.4992E-6                     
[38, 8, 10, 6]                 1.263E-7                       1.4947E-6                     
[38, 23, 9, 7]                 1.252E-7                       1.4817E-6                     
[9, 36, 20, 7]                 1.236E-7                       1.4622E-6                     
[24, 9, 36, 6]                 1.232E-7                       1.4575E-6                     
[8, 37, 20, 6]                 1.228E-7                       1.4523E-6                     
[38, 23, 9, 1]                 1.216E-7                       1.4386E-6                     
[9, 37, 34, 2]                 1.21E-7                        1.431E-6                      
[8, 36, 10, 5]                 1.209E-7                       1.4303E-6                     
[38, 26, 9, 2]                 1.208E-7                       1.4296E-6                     
[9, 36, 20, 1]                 1.2E-7                         1.4197E-6                     
[23, 8, 37, 5]                 1.19E-7                        1.4083E-6                     
[9, 37, 15, 6]                 1.183E-7                       1.3992E-6                     
[22, 9, 37, 6]                 1.183E-7                       1.3992E-6                     
[38, 9, 20, 7]                 1.174E-7                       1.3891E-6                     
[38, 24, 9, 6]                 1.17E-7                        1.3846E-6                     
[27, 8, 36, 6]                 1.159E-7                       1.3716E-6                     
[9, 37, 19, 6]                 1.149E-7                       1.3592E-6                     
[38, 8, 10, 5]                 1.149E-7                       1.3588E-6                     
[38, 9, 20, 1]                 1.14E-7                        1.3487E-6                     
[28, 9, 36, 6]                 1.126E-7                       1.3326E-6                     
[24, 9, 36, 5]                 1.12E-7                        1.325E-6                      
[8, 37, 20, 5]                 1.116E-7                       1.3203E-6                     
[9, 37, 18, 2]                 1.106E-7                       1.3084E-6                     
[38, 27, 8, 6]                 1.101E-7                       1.303E-6                      
[9, 37, 15, 5]                 1.075E-7                       1.272E-6                      
[22, 9, 37, 5]                 1.075E-7                       1.272E-6                      
[38, 28, 9, 6]                 1.07E-7                        1.266E-6                      
[38, 24, 9, 5]                 1.064E-7                       1.2588E-6                     
[21, 8, 36, 6]                 1.057E-7                       1.2506E-6                     
[27, 8, 36, 5]                 1.054E-7                       1.2469E-6                     
[9, 37, 19, 5]                 1.044E-7                       1.2357E-6                     
[9, 37, 14, 2]                 1.037E-7                       1.2266E-6                     
[18, 39, 9, 37, 31]            1.032E-7                       1.2211E-6                     
[28, 9, 36, 5]                 1.024E-7                       1.2114E-6                     
[38, 21, 8, 6]                 1.004E-7                       1.1881E-6                     
[38, 27, 8, 5]                 1.001E-7                       1.1846E-6                     
[8, 36, 11, 2]                 9.76E-8                        1.1552E-6                     
[38, 28, 9, 5]                 9.73E-8                        1.1509E-6                     
[21, 8, 36, 5]                 9.61E-8                        1.1369E-6                     
[35, 9, 36, 7]                 9.39E-8                        1.1113E-6                     
[9, 36, 10, 2]                 9.36E-8                        1.1073E-6                     
[35, 8, 37, 6]                 9.33E-8                        1.1038E-6                     
[26, 9, 36, 6]                 9.33E-8                        1.1035E-6                     
[9, 37, 33, 6]                 9.29E-8                        1.0994E-6                     
[9, 37, 13, 6]                 9.29E-8                        1.0994E-6                     
[38, 8, 11, 2]                 9.28E-8                        1.0975E-6                     
[23, 9, 37, 2]                 9.22E-8                        1.0903E-6                     
[38, 21, 8, 5]                 9.13E-8                        1.0801E-6                     
[35, 9, 36, 1]                 9.12E-8                        1.0789E-6                     
[38, 35, 9, 7]                 8.92E-8                        1.0557E-6                     
[38, 9, 10, 2]                 8.89E-8                        1.052E-6                      
[9, 37, 34, 6]                 8.87E-8                        1.0494E-6                     
[38, 26, 9, 6]                 8.86E-8                        1.0484E-6                     
[8, 36, 17, 2]                 8.83E-8                        1.0452E-6                     
[38, 35, 9, 1]                 8.66E-8                        1.025E-6                      
[9, 37, 20, 2]                 8.64E-8                        1.0221E-6                     
[18, 8, 37, 31, 3]             8.57E-8                        1.014E-6                      
[35, 8, 37, 5]                 8.48E-8                        1.0034E-6                     
[26, 9, 36, 5]                 8.48E-8                        1.0032E-6                     
[9, 37, 33, 5]                 8.45E-8                        9.994E-7                      
[9, 37, 13, 5]                 8.45E-8                        9.994E-7                      
[38, 8, 17, 2]                 8.39E-8                        9.93E-7                       
[8, 36, 16, 2]                 8.37E-8                        9.902E-7                      
[18, 39, 8, 37, 30]            8.3E-8                         9.819E-7                      
[18, 39, 9, 37, 29]            8.26E-8                        9.769E-7                      
[27, 9, 36, 2]                 8.16E-8                        9.654E-7                      
[9, 37, 18, 6]                 8.11E-8                        9.595E-7                      
[9, 37, 34, 5]                 8.06E-8                        9.54E-7                       
[38, 26, 9, 5]                 8.06E-8                        9.531E-7                      
[38, 8, 16, 2]                 7.95E-8                        9.407E-7                      
[8, 36, 12, 2]                 7.9E-8                         9.352E-7                      
[25, 8, 36, 2]                 7.91E-8                        9.352E-7                      
[38, 27, 9, 2]                 7.75E-8                        9.171E-7                      
[9, 37, 14, 6]                 7.6E-8                         8.995E-7                      
[38, 25, 8, 2]                 7.51E-8                        8.884E-7                      
[38, 8, 12, 2]                 7.51E-8                        8.884E-7                      
